Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
348,94.47790,-38.62790,-28.66800,-70.40830,95.56910,-39.79110,20.55550,58.63520,-81.30930,0.49663,19.91270,-79.98130,-3.22870,-30.67960,145.13300,-65.39520,149.63500,192.53300,584.21200,380.31400
349,94.31040,-38.54070,-28.50070,-70.26320,95.34750,-39.77690,20.44460,58.65970,-81.26510,0.54067,19.84710,-79.89600,-3.16486,-30.51790,145.01100,-65.34390,149.53500,192.72800,585.19800,380.65700
350,94.13630,-38.46340,-28.30420,-70.09850,95.10360,-39.68270,20.35450,58.58640,-81.19970,0.49894,19.75420,-79.80490,-3.21967,-30.39180,144.88100,-65.30570,149.36400,192.92800,586.36100,380.94000
351,93.96850,-38.36570,-28.17930,-69.82760,94.89110,-39.52710,20.30970,58.24470,-81.11830,0.50069,19.69020,-79.72160,-3.27961,-30.31870,144.79100,-65.28200,149.25000,193.02500,587.53300,381.17400
352,93.74330,-38.32670,-28.06150,-69.80960,94.62360,-39.46410,20.15190,58.21320,-81.06480,0.46471,19.64560,-79.63140,-3.31400,-30.10800,144.62700,-65.20330,149.05100,193.32500,588.79800,381.30400
353,93.52610,-38.22950,-27.96020,-69.60560,94.36370,-39.32840,20.07870,57.98340,-80.95190,0.48450,19.56820,-79.50590,-3.36650,-30.02340,144.55700,-65.18650,148.96100,193.42300,590.15700,381.59800
354,93.24450,-38.20620,-27.86630,-69.65270,94.07030,-39.22040,19.96690,57.84800,-80.83520,0.48071,19.49650,-79.37800,-3.41607,-29.87570,144.44100,-65.14280,148.81900,193.63200,591.61900,381.82800
355,92.99710,-38.11660,-27.71490,-69.46790,93.76100,-39.09280,19.88640,57.64650,-80.71770,0.46003,19.43600,-79.25210,-3.49216,-29.71610,144.33200,-65.08060,148.67700,193.83000,593.21300,381.98700
356,92.67390,-38.06580,-27.73580,-69.46670,93.44050,-38.96970,19.76540,57.52780,-80.59270,0.50630,19.38260,-79.11740,-3.53722,-29.56600,144.20000,-65.01810,148.54600,193.94300,594.92300,382.22000
357,92.33840,-37.99630,-27.70270,-69.41680,93.06720,-38.88150,19.64350,57.46250,-80.48600,0.49525,19.33570,-78.98310,-3.61186,-29.35510,144.00800,-64.92010,148.32900,194.16200,596.78700,382.31200
358,91.99880,-37.89770,-27.67000,-69.27720,92.70780,-38.75370,19.60270,57.29980,-80.35360,0.54856,19.22490,-78.85210,-3.68395,-29.29300,143.80000,-64.88400,148.13600,194.20000,598.67800,382.60200
359,91.65540,-37.78910,-27.62050,-69.06310,92.35080,-38.64060,19.55130,57.18480,-80.19720,0.59078,19.08630,-78.70380,-3.70620,-29.21470,143.59000,-64.85180,147.97500,194.24900,600.64000,382.77000
360,91.29150,-37.68530,-27.66920,-68.93160,91.98270,-38.50840,19.43670,56.91370,-80.08070,0.63713,19.10370,-78.57980,-3.80533,-29.03630,143.39700,-64.75000,147.77100,194.40500,602.61700,382.68700
361,90.89410,-37.59640,-27.59640,-68.80770,91.56140,-38.36630,19.42630,56.81860,-79.85660,0.69940,18.94260,-78.36960,-3.85832,-28.98920,143.24000,-64.73570,147.65400,194.30300,604.85300,382.94200
362,90.48680,-37.49410,-27.57660,-68.72260,91.14740,-38.24830,19.35290,56.68450,-79.64720,0.77123,18.88320,-78.17100,-3.91693,-28.85560,143.10600,-64.67490,147.54600,194.27900,607.04800,382.95700
363,90.08130,-37.36760,-27.58980,-68.60660,90.71750,-38.10520,19.26210,56.52870,-79.43560,0.81166,18.87850,-77.95520,-4.00961,-28.66420,143.02600,-64.59030,147.45300,194.29200,609.26800,382.88300
364,89.64790,-37.18730,-27.54390,-68.42060,90.24210,-37.96050,19.24040,56.52160,-79.13770,0.89536,18.76430,-77.66380,-4.08211,-28.58250,142.99300,-64.57600,147.44500,194.06000,611.74300,383.03800
365,89.19420,-37.01280,-27.59870,-68.35620,89.75660,-37.81200,19.20370,56.32880,-78.91700,0.91627,18.81050,-77.42930,-4.21157,-28.33970,142.91400,-64.45890,147.31600,194.06100,614.13000,382.81100
366,88.72580,-36.82580,-27.59330,-68.20800,89.28490,-37.66110,19.20370,56.24550,-78.55510,1.03915,18.69940,-77.09480,-4.27097,-28.27920,142.93400,-64.46800,147.38600,193.67000,616.70800,382.82000
367,88.25160,-36.63290,-27.61080,-68.06160,88.79760,-37.51280,19.17610,56.15030,-78.22710,1.12422,18.63570,-76.77680,-4.36606,-28.16650,142.90900,-64.44890,147.37400,193.34100,619.27700,382.67400
368,87.75120,-36.45600,-27.64350,-67.93970,88.26870,-37.34250,19.07640,56.02950,-77.94320,1.18650,18.64530,-76.48180,-4.48877,-27.95050,142.84500,-64.35750,147.29000,193.15900,621.97600,382.45800
369,87.23950,-36.26460,-27.66420,-67.75500,87.73840,-37.16940,19.07290,55.93380,-77.56480,1.30696,18.54120,-76.12220,-4.57597,-27.87940,142.82700,-64.36030,147.31200,192.69000,624.81300,382.39600
370,86.70030,-36.01700,-27.66780,-67.57320,87.20220,-37.03560,19.02250,55.80330,-77.19060,1.39605,18.47950,-75.75590,-4.70241,-27.75730,142.81200,-64.35370,147.29400,192.32900,627.59400,382.21200
371,86.15920,-35.79810,-27.68230,-67.45600,86.66250,-36.86980,19.00700,55.71910,-76.79130,1.53238,18.39160,-75.36950,-4.79408,-27.67940,142.82000,-64.36630,147.34100,191.84900,630.48100,382.04800
372,85.59250,-35.54380,-27.68700,-67.17900,86.04640,-36.71410,18.95820,55.66480,-76.40900,1.60200,18.38070,-74.95640,-4.98043,-27.50390,142.83200,-64.33620,147.29800,191.48500,633.52800,381.81400
373,84.99890,-35.28600,-27.62030,-66.88770,85.49860,-36.55870,18.93190,55.47500,-75.97720,1.77226,18.30670,-74.53620,-5.12193,-27.45670,142.86400,-64.38980,147.34500,191.00700,636.43900,381.58700
374,84.39380,-34.98580,-27.64120,-66.63400,84.86300,-36.36340,18.91530,55.39950,-75.53920,1.90829,18.27820,-74.07990,-5.29852,-27.33990,142.91700,-64.39960,147.37600,190.51300,639.67000,381.33900
375,83.77530,-34.65350,-27.68890,-66.40780,84.25140,-36.17680,18.90100,55.23470,-75.10220,2.05377,18.26260,-73.63640,-5.48626,-27.23600,142.95200,-64.42350,147.39000,190.06800,642.78500,380.98000
376,83.11320,-34.40560,-27.71010,-66.22680,83.56650,-35.97040,18.95070,55.19990,-74.61790,2.23001,18.17980,-73.15970,-5.67202,-27.20860,142.96400,-64.47890,147.41400,189.45000,646.17000,380.79900
377,82.45900,-34.15320,-27.72800,-65.90460,82.88420,-35.74990,18.95770,55.08850,-74.14350,2.38497,18.12200,-72.69140,-5.86997,-27.14520,142.96100,-64.51310,147.41500,188.87200,649.63600,380.50000
378,81.76810,-33.97710,-27.76560,-65.77540,82.21300,-35.53700,18.94470,54.80930,-73.66580,2.55441,18.08110,-72.23910,-6.09832,-27.09510,142.91000,-64.55530,147.35700,188.32600,653.05900,380.18400
379,81.04380,-33.78200,-27.81150,-65.56550,81.48200,-35.30180,18.92980,54.68980,-73.20530,2.75901,18.02740,-71.79140,-6.29020,-27.02370,142.80100,-64.56160,147.28100,187.75200,656.76800,379.88500
380,80.30880,-33.55000,-27.84810,-65.33810,80.75050,-35.09340,18.94100,54.49320,-72.70180,2.95810,17.97870,-71.30730,-6.51417,-26.97170,142.76500,-64.59770,147.25400,187.15800,660.39400,379.60400
381,79.56600,-33.34160,-27.88750,-65.10080,80.02960,-34.87010,18.97120,54.29260,-72.18000,3.18434,17.90840,-70.82000,-6.71449,-26.95630,142.72700,-64.65170,147.25900,186.48100,664.05700,379.28900
382,78.79410,-33.10160,-27.94240,-64.84230,79.27440,-34.63980,18.97330,54.11060,-71.66800,3.41659,17.86870,-70.32750,-6.91798,-26.89780,142.67300,-64.67960,147.24100,185.83700,667.84200,378.90000
383,77.99640,-32.83560,-28.10050,-64.55950,78.48610,-34.41310,18.96500,53.88990,-71.14640,3.62871,17.86060,-69.81540,-7.16644,-26.81060,142.64500,-64.69990,147.20700,185.22200,671.64600,378.51900
384,77.19950,-32.56140,-28.19370,-64.20950,77.69670,-34.16820,19.02970,53.79810,-70.58500,3.87607,17.79330,-69.27980,-7.36070,-26.79140,142.62900,-64.76430,147.24100,184.51600,675.50800,378.13800
385,76.39580,-32.25690,-28.16960,-63.94030,76.90120,-33.88810,18.97980,53.40680,-70.05420,4.07145,17.80600,-68.75790,-7.63751,-26.68020,142.60700,-64.78110,147.19500,183.91200,679.37200,377.66400
386,75.55520,-31.95590,-28.37010,-63.67300,76.08130,-33.60830,19.02340,53.14800,-69.47200,4.30945,17.76490,-68.19320,-7.88233,-26.63410,142.62100,-64.84680,147.22000,183.18700,683.31300,377.22000
387,74.70140,-31.68280,-28.32660,-63.38940,75.20010,-33.32840,19.05170,52.99900,-68.86430,4.51710,17.70340,-67.60450,-8.12915,-26.56340,142.63000,-64.90020,147.23800,182.43000,687.37400,376.85200
388,73.84500,-31.39310,-28.41600,-63.11020,74.41310,-33.04270,19.05690,52.60440,-68.20150,4.73103,17.60040,-67.00040,-8.37883,-26.56790,142.69500,-65.02890,147.32800,181.63200,691.25000,376.38800
389,72.98310,-31.02590,-28.55180,-62.65140,73.52470,-32.75790,19.09790,52.48140,-67.58440,4.94917,17.53150,-66.39110,-8.61694,-26.51130,142.71500,-65.09890,147.37300,180.80100,695.31800,375.92500
390,72.10220,-30.68460,-28.64570,-62.29170,72.65300,-32.43280,19.13300,52.20800,-66.93500,5.11549,17.45620,-65.76500,-8.89561,-26.44940,142.75900,-65.19390,147.40400,180.01500,699.31000,375.37400
391,71.21390,-30.37400,-28.73490,-61.94370,71.77890,-32.07430,19.12180,51.85640,-66.26690,5.28700,17.37000,-65.13160,-9.18804,-26.38490,142.82900,-65.29260,147.46700,179.17900,703.34200,374.82300
392,70.32450,-30.05880,-28.82010,-61.55630,70.84890,-31.71370,19.16130,51.63530,-65.64350,5.42136,17.33300,-64.49810,-9.47745,-26.24530,142.85800,-65.34830,147.44900,178.42500,707.39700,374.17700
393,69.40380,-29.81310,-28.86820,-61.30020,69.96690,-31.40820,19.21200,51.33340,-64.91520,5.54444,17.19050,-63.82980,-9.76187,-26.20760,142.94000,-65.48120,147.52400,177.54200,711.40100,373.59600
394,68.50730,-29.50040,-28.94300,-60.89330,69.06610,-31.07550,19.23830,50.99360,-64.21050,5.68760,17.09970,-63.14830,-10.04690,-26.12380,143.05800,-65.58690,147.62300,176.63900,715.43800,372.95400
395,67.57310,-29.23380,-29.00010,-60.68050,68.14830,-30.79680,19.33500,50.69020,-63.50400,5.75646,16.98010,-62.48860,-10.36400,-26.02630,143.11400,-65.69010,147.64300,175.82300,719.43300,372.25400
396,66.66960,-28.90920,-29.10230,-60.23130,67.23120,-30.45710,19.37130,50.34940,-62.81210,5.87045,16.89630,-61.81320,-10.67630,-25.92770,143.21100,-65.78870,147.70800,174.92400,723.40400,371.52800
397,65.74410,-28.60220,-29.18720,-59.85450,66.31050,-30.13130,19.40600,50.02200,-62.08820,5.95933,16.76760,-61.13120,-10.99050,-25.85580,143.30600,-65.90750,147.78000,173.99500,727.36900,370.81000
398,64.79770,-28.28920,-29.23870,-59.56450,65.38690,-29.79560,19.45150,49.64900,-61.36700,5.98344,16.63310,-60.45860,-11.32440,-25.75830,143.37100,-66.01720,147.79900,173.12400,731.26300,370.04200
399,63.85860,-27.91260,-29.26460,-59.09950,64.45310,-29.42920,19.47550,49.20670,-60.62620,6.08759,16.48140,-59.77640,-11.68620,-25.75110,143.47300,-66.15150,147.88500,172.05500,735.23700,369.39700
400,62.91650,-27.58640,-29.32590,-58.71840,63.52060,-29.05930,19.52470,48.82490,-59.91680,6.18982,16.36760,-59.11540,-12.02880,-25.68170,143.55300,-66.25980,147.94300,171.10300,739.08900,368.64400
401,61.97090,-27.24010,-29.41530,-58.32810,62.57730,-28.72970,19.66050,48.57770,-59.19030,6.24955,16.22290,-58.43720,-12.35440,-25.60700,143.63800,-66.38230,148.00900,170.14600,742.87400,367.86700
402,61.03890,-26.96310,-29.48080,-57.94330,61.64520,-28.33720,19.64030,48.22000,-58.48010,6.30313,16.10320,-57.77580,-12.67720,-25.51860,143.70600,-66.47680,148.05200,169.18200,746.64600,367.06800
403,60.10820,-26.67810,-29.49650,-57.59500,60.70580,-27.91570,19.73190,47.71630,-57.78060,6.37784,16.00910,-57.14920,-13.06340,-25.44180,143.78500,-66.55850,148.09100,168.21500,750.38700,366.29500
404,59.17960,-26.39980,-29.53160,-57.25620,59.78080,-27.53770,19.79620,47.34160,-57.05620,6.44916,15.89230,-56.48890,-13.39420,-25.35580,143.90400,-66.66190,148.19200,167.26000,754.02300,365.47200
405,58.22820,-26.07520,-29.64020,-56.90710,58.82450,-27.08940,19.85370,46.88830,-56.35890,6.50434,15.80430,-55.83860,-13.73090,-25.21680,144.00800,-66.72340,148.25100,166.32800,757.68300,364.68900
406,57.30380,-25.66980,-29.70090,-56.49090,57.90230,-26.71380,19.89880,46.53800,-55.67050,6.55836,15.72890,-55.18060,-14.04160,-25.06780,144.13900,-66.79660,148.34100,165.47100,761.17000,363.79100
407,56.33260,-25.23140,-29.69330,-56.08540,56.94690,-26.28410,19.97140,46.09480,-54.95460,6.60156,15.60130,-54.52360,-14.35020,-24.94940,144.25500,-66.86830,148.43500,164.51700,764.75000,363.08800
408,55.37210,-24.84520,-29.67670,-55.69940,55.98570,-25.89970,20.10050,45.69100,-54.25610,6.62368,15.48130,-53.87810,-14.64270,-24.80580,144.35700,-66.92500,148.51300,163.61800,768.25800,362.35100
409,54.41850,-24.50130,-29.66090,-55.29750,55.06930,-25.57030,20.16930,45.36400,-53.51230,6.63638,15.31250,-53.21310,-14.92230,-24.72030,144.49700,-67.03240,148.66400,162.69900,771.64200,361.56800
410,53.47690,-24.21830,-29.66100,-54.89060,54.13000,-25.22400,20.19780,45.02660,-52.81860,6.63392,15.19310,-52.55210,-15.16160,-24.54240,144.59700,-67.08390,148.74700,161.86700,775.01500,360.75900
411,52.52440,-23.97490,-29.62350,-54.48190,53.17270,-24.87850,20.27510,44.66210,-52.07290,6.61113,14.99850,-51.88620,-15.43850,-24.44390,144.69300,-67.17910,148.85200,160.90500,778.40800,360.07800
412,51.56580,-23.72250,-29.66530,-54.09080,52.22770,-24.51370,20.33810,44.27880,-51.36500,6.59178,14.82660,-51.24920,-15.67820,-24.30640,144.74300,-67.24390,148.91300,160.01100,781.70900,359.36000
413,50.60240,-23.48330,-29.71990,-53.71560,51.25780,-24.08780,20.39160,43.85710,-50.68010,6.57186,14.68810,-50.61020,-15.90650,-24.11540,144.78600,-67.27960,148.94900,159.19000,785.01100,358.61500
414,49.64340,-23.19590,-29.75500,-53.32600,50.29190,-23.63420,20.44790,43.49360,-49.99130,6.57216,14.53830,-49.97480,-16.12830,-23.94200,144.84200,-67.32510,149.01300,158.32800,788.21600,357.89000
415,48.68650,-22.78730,-29.76220,-52.82190,49.32700,-23.18050,20.48780,43.13080,-49.31950,6.57340,14.39190,-49.35000,-16.34460,-23.75980,144.89200,-67.36310,149.06900,157.49100,791.37200,357.17300
416,47.72050,-22.30750,-29.73190,-52.28580,48.36100,-22.71880,20.52560,42.71900,-48.66890,6.60953,14.26750,-48.72770,-16.55030,-23.56340,144.93900,-67.39080,149.12000,156.65900,794.47100,356.45300
417,46.73860,-21.87930,-29.59710,-51.86880,47.38120,-22.31900,20.51200,42.37970,-48.03510,6.59676,14.13350,-48.11860,-16.70840,-23.32820,144.92700,-67.37870,149.11600,155.84500,797.54200,355.73600
418,45.77020,-21.48940,-29.54500,-51.37650,46.42720,-21.93190,20.45120,42.00440,-47.35580,6.56854,14.00500,-47.45480,-16.86360,-23.10550,145.01200,-67.40500,149.20000,155.00300,800.53400,355.00200
419,44.83020,-21.17220,-29.54890,-50.94420,45.45360,-21.58560,20.44050,41.65040,-46.78050,6.67419,14.00320,-46.81830,-16.98050,-22.78960,145.05700,-67.35640,149.21200,154.32600,803.44500,354.24200
420,43.88060,-20.94760,-29.45780,-50.55980,44.47280,-21.22830,20.45190,41.30410,-46.11670,6.64714,13.88830,-46.17030,-17.11300,-22.54320,145.11800,-67.34390,149.27600,153.52100,806.37000,353.53900
421,42.93360,-20.72380,-29.46440,-50.21490,43.51150,-20.89350,20.55360,40.97960,-45.44130,6.79265,13.78480,-45.52480,-17.30150,-22.38690,145.24300,-67.37650,149.42200,152.58800,809.17600,352.96700
422,41.97830,-20.54270,-29.44830,-49.82250,42.51010,-20.47820,20.58540,40.59830,-44.80460,6.74453,13.69090,-44.91120,-17.46320,-22.13540,145.26500,-67.33820,149.43200,151.83500,812.00200,352.35500
423,41.05570,-20.37980,-29.49740,-49.46290,41.54620,-20.07590,20.61110,40.28370,-44.19670,6.87727,13.66720,-44.30460,-17.61390,-21.88780,145.37500,-67.28900,149.54300,151.09100,814.63900,351.60900
424,40.10940,-20.19840,-29.50940,-49.21740,40.54000,-19.74410,20.61090,40.21150,-43.53730,7.02980,13.58720,-43.62800,-17.75860,-21.68170,145.52900,-67.30000,149.70600,150.24000,817.22600,351.06800
425,39.17660,-19.94140,-29.51470,-48.81140,39.52480,-19.37920,20.63160,40.01470,-42.90940,7.06854,13.50840,-42.99570,-17.93570,-21.45550,145.62500,-67.26770,149.79900,149.40900,819.81200,350.47600
426,38.23670,-19.71420,-29.61930,-48.44800,38.55470,-19.14070,20.70970,39.86830,-42.25580,7.15188,13.43120,-42.37570,-18.15760,-21.28760,145.77300,-67.25760,149.95700,148.52300,822.26400,349.87500
427,37.29790,-19.52670,-29.69600,-48.27230,37.62710,-18.85490,20.85300,39.48680,-41.67980,7.28928,13.42580,-41.83660,-18.42450,-21.08890,145.86000,-67.18800,150.02000,147.76700,824.64100,349.24900
428,36.39440,-19.35140,-29.68090,-47.97140,36.65370,-18.65860,20.97470,39.29250,-41.03810,7.39999,13.35930,-41.21060,-18.65800,-20.91980,146.04500,-67.15470,150.20800,146.82000,827.00400,348.71400
429,35.48940,-19.21990,-29.60930,-47.77460,35.70130,-18.49530,21.10110,39.14190,-40.36510,7.53747,13.26850,-40.57710,-18.91960,-20.79090,146.27500,-67.14740,150.45100,145.82200,829.29700,348.18600
430,34.57360,-19.08170,-29.66880,-47.40630,34.72730,-18.27380,21.21710,38.93140,-39.72840,7.62999,13.20230,-39.97950,-19.16830,-20.62090,146.44300,-67.08680,150.62100,144.86800,831.56600,347.70300
431,33.66940,-18.98360,-29.59810,-47.22840,33.76140,-18.03450,21.39150,38.66650,-39.05890,7.78204,13.08400,-39.39590,-19.48290,-20.53200,146.66100,-67.05940,150.86800,143.79600,833.77800,347.30400
432,32.79000,-18.91070,-29.66860,-46.91950,32.79450,-17.77160,21.50860,38.43380,-38.44920,7.91300,13.04810,-38.81970,-19.73000,-20.33820,146.84700,-66.97190,151.05500,142.89300,835.87700,346.73600
433,31.90950,-18.86420,-29.64290,-46.71530,31.82660,-17.51310,21.65470,38.28310,-37.79010,8.04771,12.94870,-38.22720,-19.98440,-20.20200,147.08200,-66.91690,151.31900,141.85100,837.91200,346.27200
434,31.05930,-18.78030,-29.48130,-46.56840,30.85060,-17.29110,21.77340,38.09890,-37.16240,8.16396,12.86390,-37.63320,-20.23820,-20.03410,147.30400,-66.84180,151.54900,140.80300,839.89900,345.85800
435,30.23460,-18.69090,-29.40480,-46.39140,29.90390,-17.13060,21.86810,37.97110,-36.58610,8.30291,12.82400,-37.05220,-20.41400,-19.81110,147.50400,-66.71670,151.75000,139.79400,841.78500,345.36500
436,29.41780,-18.57270,-29.28980,-46.18310,28.92470,-17.05050,21.85150,38.03710,-35.97330,8.41433,12.76500,-36.36270,-20.47300,-19.54420,147.78700,-66.61900,152.03700,138.79600,843.58800,344.87300
437,28.60750,-18.51680,-29.11310,-46.03990,28.06000,-16.92090,22.05980,37.78970,-35.36210,8.48130,12.66810,-35.83740,-20.71210,-19.40130,148.01600,-66.51440,152.28600,137.68900,845.30900,344.46900
438,27.80690,-18.46050,-28.94980,-45.92530,27.17200,-16.83280,22.15910,37.66990,-34.72950,8.53374,12.56590,-35.23960,-20.85770,-19.21660,148.29500,-66.42540,152.58300,136.60000,846.95600,344.04400
439,27.01380,-18.39290,-28.80390,-45.81090,26.31050,-16.72810,22.21180,37.52420,-34.11560,8.60219,12.47770,-34.65380,-20.98220,-19.02180,148.56400,-66.32490,152.86700,135.51200,848.52000,343.60500
440,26.21180,-18.31010,-28.67870,-45.70660,25.50130,-16.63240,22.30230,37.37710,-33.46670,8.68797,12.36620,-34.08830,-21.15850,-18.88610,148.88100,-66.25430,153.21200,134.36700,850.00000,343.15300
441,25.39930,-18.21380,-28.56240,-45.62600,24.67770,-16.46930,22.32660,37.20580,-32.84990,8.76128,12.25180,-33.53350,-21.27240,-18.72370,149.11700,-66.17260,153.47900,133.27600,851.45000,342.74100
442,24.58180,-18.12800,-28.47970,-45.46770,23.86410,-16.27750,22.36730,37.08530,-32.19280,8.81121,12.12110,-32.97460,-21.39450,-18.58820,149.39200,-66.11280,153.79600,132.14400,852.81800,342.31000
443,23.76470,-17.98370,-28.35770,-45.31150,22.98600,-15.99700,22.33870,37.05680,-31.55070,8.93180,11.99550,-32.36400,-21.47450,-18.42480,149.65100,-66.06650,154.09600,130.97500,854.15600,341.85300
444,22.95250,-17.82590,-28.22100,-45.20590,22.19700,-15.71990,22.43940,36.88730,-30.90580,9.07237,11.88180,-31.83470,-21.69430,-18.32350,149.92600,-66.02760,154.40700,129.78000,855.41700,341.35200
445,22.15600,-17.62900,-28.09960,-45.06870,21.33880,-15.49330,22.35030,36.86990,-30.28410,9.25350,11.79350,-31.18800,-21.74610,-18.13260,150.20000,-65.99860,154.70300,128.60000,856.61500,340.81900
446,21.37100,-17.46980,-27.96790,-44.98410,20.56580,-15.18240,22.45980,36.70010,-29.65110,9.47005,11.71500,-30.63680,-21.96480,-18.01990,150.50600,-65.97790,155.02900,127.34300,857.72400,340.26000
447,20.61470,-17.31770,-27.86360,-44.91620,19.70360,-14.88330,22.40410,36.72650,-29.03210,9.73022,11.66270,-29.95830,-22.03190,-17.82440,150.82700,-65.97410,155.35800,126.07100,858.76000,339.64500
448,19.88530,-17.10570,-27.74070,-44.92170,18.90340,-14.57820,22.42050,36.63870,-28.48970,10.07810,11.64160,-29.36580,-22.13390,-17.63700,151.09700,-65.93950,155.62600,124.90400,859.75100,339.09600
449,19.17580,-16.88760,-27.74540,-44.86580,18.18310,-14.26290,22.54310,36.43590,-27.96080,10.44970,11.67180,-28.81240,-22.35310,-17.45990,151.39900,-65.92360,155.89400,123.77100,860.63000,338.40800
450,18.48170,-16.67170,-27.78520,-44.80860,17.39300,-13.89440,22.55510,36.28530,-27.48060,10.86580,11.71980,-28.20850,-22.48190,-17.23020,151.63700,-65.90660,156.09100,122.63900,861.43900,337.73700
451,17.81020,-16.50320,-27.89350,-44.85040,16.67040,-13.50270,22.69120,36.13880,-26.98140,11.30270,11.76140,-27.66730,-22.73110,-17.06940,151.94400,-65.91340,156.35900,121.46600,862.15200,337.08400
452,17.16390,-16.32650,-28.05940,-44.86410,15.94090,-13.00190,22.74450,35.87070,-26.52840,11.74870,11.79970,-27.13620,-22.95780,-16.89800,152.19400,-65.92960,156.57200,120.36100,862.79100,336.45700
453,16.53620,-16.11980,-28.24470,-44.86010,15.20830,-12.75930,22.73570,35.97420,-26.09360,12.20190,11.82310,-26.58160,-23.11740,-16.72840,152.42500,-65.95180,156.77700,119.25400,863.38100,335.83700
454,15.89750,-15.89860,-28.41690,-44.88090,14.56630,-12.64790,22.77200,36.13270,-25.62950,12.62910,11.80990,-26.05840,-23.32540,-16.61690,152.67900,-66.00790,157.02000,118.13500,863.89900,335.22500
455,15.27190,-15.69870,-28.62070,-44.90990,14.07880,-12.51970,22.99950,36.03000,-25.23910,13.10020,11.82790,-25.71260,-23.67470,-16.54980,152.84000,-66.02950,157.15800,117.15200,864.40200,334.62400
456,14.63200,-15.52260,-28.82530,-44.99710,13.49360,-12.39520,23.05800,36.12600,-24.79530,13.58160,11.80930,-25.23830,-23.86630,-16.45310,153.06000,-66.07180,157.37000,116.05300,864.85600,334.11100
457,14.01250,-15.37570,-29.09920,-45.09770,13.01600,-12.29520,23.19060,36.14160,-24.36180,14.13240,11.83260,-24.81850,-24.14490,-16.37510,153.32700,-66.12440,157.60800,114.99000,865.26400,333.47600
458,13.39700,-15.27500,-29.35480,-45.17780,12.52040,-12.16040,23.27420,36.12200,-23.92050,14.70110,11.83900,-24.39270,-24.36790,-16.29600,153.60600,-66.15450,157.87100,113.89700,865.65400,332.93300
459,12.80840,-15.18560,-29.73450,-45.24180,12.07100,-12.01720,23.42930,36.11200,-23.50600,15.30650,11.88260,-23.99960,-24.63910,-16.21960,153.90500,-66.18070,158.13800,112.84000,865.98000,332.34400
460,12.26770,-15.18150,-30.11740,-45.48410,11.64260,-11.86660,23.60460,36.10290,-23.12480,15.96100,11.93710,-23.61810,-24.89810,-16.14120,154.21600,-66.20260,158.41400,111.78800,866.25800,331.75400
461,11.76340,-15.19170,-30.51740,-45.65290,11.18440,-11.68970,23.75540,36.17820,-22.77460,16.57400,11.98720,-23.22410,-25.09700,-16.04380,154.49000,-66.22240,158.65600,110.78300,866.53000,331.21100
462,11.29090,-15.17250,-30.88440,-45.77250,10.71960,-11.49850,23.97200,36.21430,-22.42210,17.14130,12.01290,-22.83930,-25.33590,-15.97430,154.77600,-66.25450,158.92300,109.75200,866.79500,330.72300
463,10.85840,-15.16370,-31.25190,-45.89780,10.27850,-11.37130,24.21350,36.30450,-22.10320,17.67130,12.06040,-22.46590,-25.62420,-15.89230,155.03800,-66.29660,159.15100,108.75800,867.03000,330.15300
464,10.46150,-15.14660,-31.60390,-46.02970,9.80910,-11.28960,24.43110,36.40880,-21.82670,18.15790,12.10060,-22.09420,-25.92210,-15.80110,155.24200,-66.34040,159.32300,107.83600,867.20900,329.64300
465,10.07760,-15.10100,-31.92870,-46.14500,9.34465,-11.21840,24.73760,36.57220,-21.52510,18.58060,12.11070,-21.74110,-26.33580,-15.75720,155.46200,-66.41300,159.52000,106.83300,867.37400,329.14300
466,9.71092,-15.06360,-32.18450,-46.24370,8.88210,-11.16780,25.02980,36.78620,-21.20140,18.92030,12.08590,-21.38550,-26.77140,-15.73910,155.69000,-66.51320,159.72700,105.80000,867.50300,328.75300
467,9.40692,-15.02770,-32.45030,-46.40240,8.40226,-11.11500,25.24480,37.02000,-20.98280,19.26010,12.11510,-21.03360,-27.15680,-15.65930,155.81900,-66.58470,159.81400,104.88500,867.60100,328.26000
468,9.10942,-14.99390,-32.64110,-46.56250,7.93111,-11.03410,25.50500,37.20480,-20.73600,19.51220,12.12000,-20.69190,-27.60850,-15.60700,155.97100,-66.67810,159.92400,103.96100,867.66800,327.83700
469,8.85390,-14.98840,-32.81690,-46.72360,7.46878,-10.95470,25.78920,37.44790,-20.51000,19.73950,12.12640,-20.37210,-28.08960,-15.56790,156.11600,-66.77190,160.03200,103.04300,867.71900,327.42400
470,8.60444,-14.99550,-32.96610,-46.93270,7.02586,-10.90160,26.11050,37.68330,-20.28430,19.93200,12.12570,-20.08330,-28.58410,-15.53950,156.25400,-66.85190,160.13600,102.14200,867.74900,327.03800
